-86.4255,4.7198,-383.4344,0.078974
-87.5041,4.8102,-382.3560,0.079330
-88.5588,4.8963,-381.2685,0.079684
-89.5869,4.9786,-380.1762,0.080035
-90.6217,5.0585,-379.0440,0.080393
-91.6255,5.1341,-377.9132,0.080746
-92.6327,5.2080,-376.7462,0.081106
-93.6064,5.2777,-375.5872,0.081459
-94.5821,5.3460,-374.3961,0.081819
-95.5229,5.4110,-373.2196,0.082170
-96.4655,5.4728,-372.0154,0.082527
-97.4087,5.5345,-370.7835,0.082889
-98.3174,5.5908,-369.5739,0.083242
-99.2274,5.6480,-368.3401,0.083600
-100.1399,5.7049,-367.0843,0.083963
-101.0185,5.7597,-365.8591,0.084314
-101.8982,5.8158,-364.6141,0.084670
-102.7793,5.8716,-363.3510,0.085030
-103.6639,5.9232,-362.0713,0.085393
-104.5149,5.9720,-360.8301,0.085744
-105.3701,6.0192,-359.5756,0.086098
-106.2298,6.0650,-358.3087,0.086455
-107.0952,6.1119,-357.0314,0.086815
-107.9661,6.1585,-355.7465,0.087177
-108.8421,6.2042,-354.4550,0.087541
-109.7232,6.2484,-353.1580,0.087907
-110.5708,6.2894,-351.9124,0.088259
-111.4229,6.3286,-350.6625,0.088612
-112.2798,6.3646,-349.4099,0.088966
-113.1409,6.3987,-348.1568,0.089320
-114.0044,6.4308,-346.9047,0.089675
-114.8679,6.4605,-345.6559,0.090029
-115.7291,6.4881,-344.4102,0.090383
-116.5877,6.5132,-343.1707,0.090734
-117.4441,6.5364,-341.9389,0.091084
-118.3380,6.5609,-340.6598,0.091448
-119.2302,6.5828,-339.3893,0.091810
-120.1203,6.6043,-338.1271,0.092171
-121.0083,6.6257,-336.8733,0.092529
-121.8936,6.6470,-335.6272,0.092886
-122.7757,6.6672,-334.3884,0.093240
-123.6547,6.6873,-333.1568,0.093593
-124.5301,6.7055,-331.9320,0.093944
-125.4387,6.7252,-330.6606,0.094309
-126.3428,6.7422,-329.3958,0.094671
-127.2416,6.7592,-328.1372,0.095032
-128.1355,6.7744,-326.8849,0.095391
-129.0244,6.7881,-325.6389,0.095748
-129.9077,6.8016,-324.3984,0.096103
-130.7863,6.8127,-323.1640,0.096456
-131.6595,6.8241,-321.9352,0.096808
-132.5636,6.8339,-320.6613,0.097172
-133.4624,6.8444,-319.3935,0.097535
-134.3559,6.8537,-318.1320,0.097895
-135.2443,6.8638,-316.8767,0.098254
-136.1276,6.8747,-315.6277,0.098611
-137.0062,6.8852,-314.3851,0.098966
-137.8804,6.8981,-313.1490,0.099319
-138.7504,6.9079,-311.9195,0.099670
-139.6502,6.9182,-310.6473,0.100034
-140.5455,6.9271,-309.3799,0.100395
-141.4377,6.9335,-308.1156,0.100756
-142.3269,6.9400,-306.8543,0.101116
-143.2132,6.9434,-305.5958,0.101475
-144.0976,6.9457,-304.3391,0.101834
-144.9805,6.9472,-303.0839,0.102192
-145.8620,6.9480,-301.8302,0.102549
-146.7417,6.9491,-300.5782,0.102906
-147.6239,6.9492,-299.3212,0.103264
-148.5076,6.9491,-298.0612,0.103623
-149.3904,6.9487,-296.8015,0.103982
-150.2727,6.9489,-295.5423,0.104340
-151.1552,6.9495,-294.2831,0.104699
-152.0377,6.9500,-293.0232,0.105058
-152.9202,6.9485,-291.7619,0.105417
-153.8033,6.9463,-290.4981,0.105776
-154.6880,6.9447,-289.2316,0.106136
-155.5747,6.9429,-287.9624,0.106498
-156.4632,6.9410,-286.6901,0.106859
-157.3535,6.9369,-285.4147,0.107222
-158.2457,6.9323,-284.1361,0.107586
-159.1057,6.9265,-282.9039,0.107936
-159.9675,6.9204,-281.6686,0.108288
-160.8310,6.9144,-280.4303,0.108640
-161.6963,6.9079,-279.1891,0.108993
-162.5634,6.9009,-277.9453,0.109346
-163.4321,6.8934,-276.6992,0.109700
-164.3026,6.8843,-275.4508,0.110055
-165.1745,6.8746,-274.2000,0.110411
-166.0481,6.8634,-272.9468,0.110767
-166.9232,6.8513,-271.6912,0.111124
-167.7999,6.8378,-270.4333,0.111482
-168.6783,6.8239,-269.1729,0.111840
-169.5584,6.8098,-267.9100,0.112199
-170.4400,6.7956,-266.6448,0.112559
-171.3229,6.7814,-265.3773,0.112919
-172.2070,6.7659,-264.1077,0.113280
-173.0923,6.7496,-262.8363,0.113641
-173.9795,6.7318,-261.5635,0.114003
-174.8684,6.7139,-260.2896,0.114365
-175.7593,6.6955,-259.0143,0.114728
-176.6520,6.6771,-257.7378,0.115092
-177.5466,6.6588,-256.4592,0.115456
-178.4065,6.6402,-255.2293,0.115806
-179.2673,6.6218,-253.9971,0.116156
-180.1286,6.6032,-252.7629,0.116507
-180.9906,6.5855,-251.5262,0.116859
-181.8540,6.5692,-250.2878,0.117211
-182.7189,6.5529,-249.0482,0.117563
-183.5855,6.5373,-247.8075,0.117916
-184.4537,6.5211,-246.5657,0.118270
-185.3236,6.5050,-245.3229,0.118624
-186.1951,6.4888,-244.0791,0.118978
-187.0678,6.4726,-242.8340,0.119332
-187.9415,6.4569,-241.5874,0.119687
-188.8159,6.4408,-240.3392,0.120043
-189.6912,6.4258,-239.0896,0.120399
-190.5672,6.4103,-237.8384,0.120755
-191.4443,6.3948,-236.5858,0.121112
-192.3225,6.3793,-235.3318,0.121469
-193.2015,6.3630,-234.0765,0.121826
-194.0815,6.3470,-232.8197,0.122184
-194.9622,6.3302,-231.5613,0.122542
-195.8433,6.3138,-230.3011,0.122901
-196.7245,6.2968,-229.0389,0.123260
-197.6054,6.2805,-227.7746,0.123619
-198.4861,6.2651,-226.5080,0.123979
-199.3665,6.2509,-225.2393,0.124339
-200.2465,6.2386,-223.9684,0.124700
-201.1262,6.2274,-222.6953,0.125061
-202.0055,6.2166,-221.4202,0.125422
-202.8845,6.2073,-220.1433,0.125783
-203.7629,6.1981,-218.8647,0.126145
-204.6408,6.1900,-217.5844,0.126507
-205.5181,6.1824,-216.3025,0.126870
-206.3952,6.1757,-215.0192,0.127232
-207.2720,6.1708,-213.7346,0.127595
-208.1487,6.1668,-212.4489,0.127958
-209.0251,6.1637,-211.1619,0.128321
-209.9017,6.1614,-209.8740,0.128684
-210.7780,6.1592,-208.5848,0.129048
-211.6538,6.1579,-207.2945,0.129411
-212.5290,6.1559,-206.0027,0.129775
-213.4035,6.1549,-204.7095,0.130139
-214.2773,6.1539,-203.4150,0.130504
-215.1505,6.1536,-202.1192,0.130868
-216.0232,6.1537,-200.8222,0.131233
-216.8951,6.1546,-199.5240,0.131597
-217.7660,6.1563,-198.2247,0.131962
-218.6361,6.1588,-196.9245,0.132327
-219.5055,6.1620,-195.6235,0.132692
-220.3741,6.1648,-194.3217,0.133057
-221.2417,6.1672,-193.0191,0.133422
-222.1086,6.1701,-191.7163,0.133787
-222.9743,6.1730,-190.4128,0.134152
-223.8388,6.1781,-189.1089,0.134517
-224.7022,6.1846,-187.8043,0.134882
-225.5642,6.1929,-186.4991,0.135246
-226.4251,6.2006,-185.1936,0.135611
-227.2848,6.2083,-183.8877,0.135976
-228.1433,6.2164,-182.5813,0.136340
-229.0008,6.2247,-181.2746,0.136705
-229.8571,6.2334,-179.9675,0.137069
